LoanID,PaymentMonth,ScheduledAmount,AmountPaid,PaymentStatus
LN-100055,6,513.73,505.82,On-Time
LN-100055,7,513.73,506.13,On-Time
LN-100055,8,513.73,509.18,On-Time
LN-100055,9,513.73,508.17,On-Time
LN-100055,10,513.73,509.06,Late
LN-100055,11,513.73,510.94,On-Time
LN-100055,12,513.73,512.62,On-Time
LN-100056,1,808.98,800.02,On-Time
LN-100056,2,808.98,796.26,On-Time
LN-100056,3,808.98,796.9,On-Time
LN-100056,4,808.98,799.67,On-Time
LN-100056,5,808.98,793.25,On-Time
LN-100056,6,808.98,798.29,On-Time
LN-100056,7,808.98,803.21,On-Time
LN-100056,8,808.98,804.69,On-Time
LN-100056,9,808.98,803.18,On-Time
LN-100056,10,808.98,802.57,On-Time
LN-100056,11,808.98,794.35,On-Time
LN-100056,12,808.98,797.33,On-Time
LN-100057,1,1474.99,1466.73,On-Time
LN-100057,2,1474.99,1472.88,On-Time
LN-100057,3,1474.99,1462.9,On-Time
LN-100057,4,1474.99,1464.51,Late
LN-100057,5,1474.99,1461.21,On-Time
LN-100057,6,1474.99,1447.99,On-Time
LN-100057,7,1474.99,1448.68,On-Time
LN-100057,8,1474.99,1471.47,On-Time
LN-100057,9,1474.99,1473.24,On-Time
LN-100057,10,1474.99,1462.77,On-Time
LN-100057,11,1474.99,1467.87,On-Time
LN-100057,12,1474.99,1474.57,On-Time
LN-100058,1,329.75,325.51,on-time
LN-100058,2,329.75,324.71,On-Time
LN-100058,3,329.75,,Missed
LN-100058,4,329.75,327.2,On-Time
LN-100058,5,329.75,324.78,On-Time
LN-100058,6,329.75,0.0,Missed
LN-100058,7,329.75,326.25,On-Time
LN-100058,8,329.75,329.03,On-Time
LN-100058,9,329.75,328.47,On-Time
LN-100058,10,329.75,324.02,On-Time
LN-100058,11,329.75,326.18,On-Time
LN-100058,12,329.75,324.54,On-Time
LN-100059,1,326.32,321.19,On-Time
LN-100059,2,326.32,323.86,On-Time
LN-100059,3,326.32,319.86,On-Time
LN-100059,4,326.32,322.46,On-Time
LN-100059,5,326.32,320.32,On-Time
LN-100059,6,326.32,325.77,On-Time
LN-100059,7,326.32,322.62,On-Time
LN-100059,8,326.32,320.22,On-Time
LN-100059,9,326.32,324.08,On-Time
LN-100059,10,326.32,322.18,On-Time
LN-100059,11,326.32,322.2,On-Time
LN-100059,12,326.32,323.72,On-Time
LN-100060,1,466.41,457.17,On-Time
LN-100060,2,466.41,463.36,On-Time
LN-100060,3,466.41,463.4,On-Time
LN-100060,4,466.41,459.47,On-Time
LN-100060,5,466.41,462.01,On-Time
LN-100060,6,466.41,466.1,On-Time
LN-100060,7,466.41,460.04,On-Time
LN-100060,8,466.41,462.59,On-Time
LN-100060,9,466.41,463.41,On-Time
LN-100060,10,466.41,463.82,On-Time
LN-100060,11,466.41,460.83,On-Time
LN-100060,12,466.41,460.1,On-Time
LN-100061,1,455.27,450.52,On-Time
LN-100061,2,455.27,450.63,On-Time
LN-100061,3,455.27,0.0,Missed
LN-100061,4,455.27,0.0,Missed
LN-100061,5,455.27,447.16,Late
LN-100061,6,455.27,0.0,Missed
LN-100061,7,455.27,,Missed
LN-100061,8,455.27,451.88,On-Time
LN-100061,9,455.27,,Missed
LN-100061,10,455.27,450.18,Late
LN-100061,11,455.27,449.37,ON-TIME
LN-100061,12,455.27,,Missed
LN-100062,1,1601.81,1594.06,On-Time
LN-100062,2,1601.81,1574.59,On-Time
LN-100062,3,1601.81,1580.02,On-Time
LN-100062,4,1601.81,1582.78,On-Time
LN-100062,5,1601.81,1593.63,On-Time
LN-100062,6,1601.81,1570.1,On-Time
LN-100062,7,1601.81,1592.6,On-Time
LN-100062,8,1601.81,1587.97,On-Time
LN-100062,9,1601.81,1578.69,On-Time
LN-100062,10,1601.81,1590.99,Late
LN-100062,11,1601.81,1584.4,On-Time
LN-100062,12,1601.81,1599.42,On-Time
LN-100063,1,467.26,464.73,On-Time
LN-100063,2,467.26,462.48,On-Time
LN-100063,3,467.26,467.24,On-Time
LN-100063,4,467.26,461.67,On-Time
LN-100063,5,467.26,458.9,On-Time
LN-100063,6,467.26,464.36,On-Time
LN-100063,7,467.26,461.29,On-Time
LN-100063,8,467.26,462.11,On-Time
LN-100063,9,467.26,461.74,On-Time
LN-100063,10,467.26,461.78,On-Time
LN-100063,11,467.26,462.08,On-Time
LN-100063,12,467.26,460.08,On-Time
LN-100064,1,195.27,194.71,On-Time
LN-100064,2,195.27,193.5,On-Time
LN-100064,3,195.27,195.06,On-Time
LN-100064,4,195.27,191.96,On-Time
LN-100064,5,195.27,193.53,On-Time
LN-100064,6,195.27,193.16,On-Time
LN-100064,7,195.27,194.03,on-time
LN-100064,8,195.27,194.67,On-Time
LN-100064,9,195.27,191.53,On-Time
LN-100064,10,195.27,191.62,On-Time
LN-100064,11,195.27,192.82,On-Time
LN-100064,12,195.27,193.44,On-Time
LN-100065,1,254.9,254.25,On-Time
LN-100065,2,254.9,251.25,On-Time
LN-100065,3,254.9,252.53,On-Time
LN-100065,4,254.9,252.88,On-Time
LN-100065,5,254.9,253.76,On-Time
LN-100065,6,254.9,254.49,On-Time
LN-100065,7,254.9,249.84,On-Time
LN-100065,8,254.9,252.11,On-Time
LN-100065,9,254.9,254.22,On-Time
LN-100065,10,254.9,250.15,On-Time
LN-100065,11,254.9,252.01,Late
LN-100065,12,254.9,254.46,On-Time
LN-100066,1,127.17,125.13,On-Time
LN-100066,2,127.17,125.06,On-Time
LN-100066,3,127.17,126.14,Late
LN-100066,4,127.17,125.52,On-Time
LN-100066,5,127.17,127.14,On-Time
LN-100066,6,127.17,125.4,On-Time
LN-100066,7,127.17,127.12,Late
LN-100066,8,127.17,125.36,On-Time
LN-100066,9,127.17,125.21,On-Time
LN-100066,10,127.17,126.52,On-Time
LN-100066,11,127.17,127.08,On-Time
LN-100066,12,127.17,124.71,On-Time
LN-100067,1,120.85,118.72,On-Time
LN-100067,2,120.85,118.98,On-Time
LN-100067,3,120.85,118.62,On-Time
LN-100067,4,120.85,118.48,On-Time
LN-100067,5,120.85,119.09,On-Time
LN-100067,6,120.85,120.15,On-Time
LN-100067,7,120.85,120.54,On-Time
LN-100067,8,120.85,118.57,On-Time
LN-100067,9,120.85,119.34,On-Time
LN-100067,10,120.85,120.85,On-Time
LN-100067,11,120.85,118.81,On-Time
LN-100067,12,120.85,120.19,On-Time
LN-100068,1,423.11,418.18,On-Time
LN-100068,2,423.11,0.0,Missed
LN-100068,3,423.11,418.31,On-Time
LN-100068,4,423.11,,Missed
LN-100068,5,423.11,417.08,On-Time
LN-100068,6,423.11,,Missed
LN-100068,7,423.11,417.76,On-Time
LN-100068,8,423.11,,Missed
LN-100068,9,423.11,416.44,On-Time
LN-100068,10,423.11,420.48,On-Time
LN-100068,11,423.11,,Missed
LN-100068,12,423.11,418.27,On-Time
LN-100069,1,838.99,836.11,On-Time
LN-100069,2,838.99,827.75,On-Time
LN-100069,3,838.99,833.03,On-Time
LN-100069,4,838.99,832.64,On-Time
LN-100069,5,838.99,830.97,on-time
LN-100069,6,838.99,836.96,On-Time
LN-100069,7,838.99,834.33,On-Time
LN-100069,8,838.99,836.68,On-Time
LN-100069,9,838.99,833.7,On-Time
LN-100069,10,838.99,836.44,On-Time
LN-100069,11,838.99,837.75,On-Time
LN-100069,12,838.99,824.55,On-Time
LN-100070,1,325.01,323.79,On-Time
LN-100070,2,325.01,320.13,On-Time
LN-100070,3,325.01,321.18,On-Time
LN-100070,4,325.01,322.32,On-Time
LN-100070,5,325.01,321.17,On-Time
LN-100070,6,325.01,323.25,On-Time
LN-100070,7,325.01,320.26,On-Time
LN-100070,8,325.01,,Missed
LN-100070,9,325.01,323.68,On-Time
LN-100070,10,325.01,320.44,On-Time
LN-100070,11,325.01,319.35,on-time
LN-100070,12,325.01,321.27,On-Time
LN-100071,1,511.24,503.76,Late
LN-100071,2,511.24,504.97,On-Time
LN-100071,3,511.24,505.62,On-Time
LN-100071,4,511.24,501.1,On-Time
LN-100071,5,511.24,509.77,On-Time
LN-100071,6,511.24,510.3,On-Time
LN-100071,7,511.24,501.81,On-Time
LN-100071,8,511.24,509.31,Late
LN-100071,9,511.24,507.16,On-Time
LN-100071,10,511.24,509.44,On-Time
LN-100071,11,511.24,510.1,On-Time
LN-100071,12,511.24,502.62,On-Time
LN-100072,1,288.81,286.28,On-Time
LN-100072,2,288.81,283.44,On-Time
LN-100072,3,288.81,,Missed
LN-100072,4,288.81,,Missed
LN-100072,5,288.81,,Missed
LN-100072,6,288.81,286.58,On-Time
LN-100072,7,288.81,287.61,Late
LN-100072,8,288.81,0.0,Missed
LN-100072,9,288.81,288.27,On-Time
LN-100072,10,288.81,,Missed
LN-100072,11,288.81,283.39,On-Time
LN-100072,12,288.81,,Missed
LN-100073,1,284.2,281.14,On-Time
LN-100073,2,284.2,279.9,On-Time
LN-100073,3,284.2,278.98,On-Time
LN-100073,4,284.2,283.75,On-Time
LN-100073,5,284.2,283.31,On-Time
LN-100073,6,284.2,283.56,On-Time
LN-100073,7,284.2,279.98,On-Time
LN-100073,8,284.2,282.03,On-Time
LN-100073,9,284.2,283.42,On-Time
LN-100073,10,284.2,283.93,On-Time
LN-100073,11,284.2,281.75,ON-TIME
LN-100073,12,284.2,278.74,On-Time
LN-100074,1,120.65,118.59,On-Time
LN-100074,2,120.65,118.87,On-Time
LN-100074,3,120.65,120.11,On-Time
LN-100074,4,120.65,119.09,On-Time
LN-100074,5,120.65,119.49,On-Time
LN-100074,6,120.65,118.54,On-Time
LN-100074,7,120.65,118.77,On-Time
LN-100074,8,120.65,120.27,On-Time
LN-100074,9,120.65,119.81,On-Time
LN-100074,10,120.65,118.73,On-Time
LN-100074,11,120.65,119.41,On-Time
LN-100074,12,120.65,118.58,On-Time
LN-100075,1,1060.12,1050.81,On-Time
LN-100075,2,1060.12,1047.77,On-Time
LN-100075,3,1060.12,1058.81,On-Time
LN-100075,4,1060.12,1047.84,On-Time
LN-100075,5,1060.12,1041.0,On-Time
LN-100075,6,1060.12,1050.67,Late
LN-100075,7,1060.12,1041.34,On-Time
LN-100075,8,1060.12,1057.7,On-Time
LN-100075,9,1060.12,1039.86,On-Time
LN-100075,10,1060.12,1050.78,On-Time
LN-100075,11,1060.12,1056.12,On-Time
LN-100075,12,1060.12,1039.92,On-Time
LN-100076,1,601.22,597.97,On-Time
LN-100076,2,601.22,593.89,On-Time
LN-100076,3,601.22,597.04,On-Time
LN-100076,4,601.22,593.56,On-Time
LN-100076,5,601.22,600.4,On-Time
LN-100076,6,601.22,599.13,On-Time
LN-100076,7,601.22,589.66,On-Time
LN-100076,8,601.22,593.6,On-Time
LN-100076,9,601.22,591.12,On-Time
LN-100076,10,601.22,593.97,On-Time
LN-100076,11,601.22,593.98,Late
LN-100076,12,601.22,596.33,Late
LN-100077,1,132.67,131.44,On-Time
LN-100077,2,132.67,132.1,On-Time
LN-100077,3,132.67,130.42,On-Time
LN-100077,4,132.67,131.14,On-Time
LN-100077,5,132.67,130.75,On-Time
LN-100077,6,132.67,132.15,on-time
LN-100077,7,132.67,131.25,On-Time
LN-100077,8,132.67,130.45,On-Time
LN-100077,9,132.67,130.58,On-Time
LN-100077,10,132.67,131.76,On-Time
LN-100077,11,132.67,131.25,On-Time
LN-100077,12,132.67,130.68,On-Time
LN-100078,1,835.61,831.41,On-Time
LN-100078,2,835.61,820.91,On-Time
LN-100078,3,835.61,823.77,On-Time
LN-100078,4,835.61,832.05,On-Time
LN-100078,5,835.61,827.47,On-Time
LN-100078,6,835.61,830.7,On-Time
LN-100078,7,835.61,829.98,On-Time
LN-100078,8,835.61,828.41,On-Time
LN-100078,9,835.61,827.4,On-Time
LN-100078,10,835.61,833.87,On-Time
LN-100078,11,835.61,829.11,On-Time
LN-100078,12,835.61,826.98,On-Time
LN-100079,1,1598.18,1567.77,On-Time
LN-100079,2,1598.18,1581.17,On-Time
LN-100079,3,1598.18,1577.21,On-Time
LN-100079,4,1598.18,1570.84,On-Time
LN-100079,5,1598.18,1574.94,On-Time
LN-100079,6,1598.18,0.0,Missed
LN-100079,7,1598.18,1588.94,Late
LN-100079,8,1598.18,1571.2,On-Time
LN-100079,9,1598.18,1582.79,On-Time
LN-100079,10,1598.18,1590.61,On-Time
LN-100079,11,1598.18,1596.61,On-Time
LN-100079,12,1598.18,1590.17,Late
LN-100080,1,417.6,413.9,On-Time
LN-100080,2,417.6,412.68,On-Time
LN-100080,3,417.6,414.84,On-Time
LN-100080,4,417.6,411.61,On-Time
LN-100080,5,417.6,412.34,On-Time
LN-100080,6,417.6,411.11,on-time
LN-100080,7,417.6,411.98,On-Time
LN-100080,8,417.6,414.1,On-Time
LN-100080,9,417.6,412.53,On-Time
LN-100080,10,417.6,415.14,On-Time
LN-100080,11,417.6,415.04,On-Time
LN-100080,12,417.6,417.52,On-Time
LN-100081,1,97.54,96.01,On-Time
LN-100081,2,97.54,96.85,On-Time
LN-100081,3,97.54,97.14,On-Time
LN-100081,4,97.54,95.88,On-Time
LN-100081,5,97.54,97.46,On-Time
LN-100081,6,97.54,97.01,On-Time
LN-100081,7,97.54,97.36,On-Time
LN-100081,8,97.54,96.68,On-Time
LN-100081,9,97.54,96.13,On-Time
LN-100081,10,97.54,96.75,On-Time
LN-100081,11,97.54,96.34,On-Time
LN-100081,12,97.54,95.75,On-Time
LN-100082,1,498.89,494.68,Late
LN-100082,2,498.89,494.79,On-Time
LN-100082,3,498.89,495.15,On-Time
LN-100082,4,498.89,497.01,On-Time
LN-100082,5,498.89,496.22,On-Time
LN-100082,6,498.89,495.49,Late
LN-100082,7,498.89,495.83,On-Time
LN-100082,8,498.89,494.4,On-Time
LN-100082,9,498.89,495.28,On-Time
LN-100082,10,498.89,490.6,On-Time
LN-100082,11,498.89,494.64,On-Time
LN-100082,12,498.89,497.39,On-Time
LN-100083,1,90.95,90.01,On-Time
LN-100083,2,90.95,89.4,on-time
LN-100083,3,90.95,89.15,Late
LN-100083,4,90.95,90.13,on-time
LN-100083,5,90.95,89.52,On-Time
LN-100083,6,90.95,90.64,On-Time
LN-100083,7,90.95,89.88,On-Time
LN-100083,8,90.95,90.31,On-Time
LN-100083,9,90.95,90.64,Late
LN-100083,10,90.95,90.51,On-Time
LN-100083,11,90.95,90.54,On-Time
LN-100083,12,90.95,90.66,Late
LN-100084,1,681.65,681.18,On-Time
LN-100084,2,681.65,681.54,On-Time
LN-100084,3,681.65,676.99,On-Time
LN-100084,4,681.65,669.53,Late
LN-100084,5,681.65,673.1,On-Time
LN-100084,6,681.65,672.37,On-Time
LN-100084,7,681.65,675.17,On-Time
LN-100084,8,681.65,675.12,ON-TIME
LN-100084,9,681.65,681.16,On-Time
LN-100084,10,681.65,681.17,On-Time
LN-100084,11,681.65,676.47,On-Time
LN-100084,12,681.65,678.05,On-Time
LN-100085,1,272.18,269.06,On-Time
LN-100085,2,272.18,268.6,On-Time
LN-100085,3,272.18,269.28,On-Time
LN-100085,4,272.18,268.22,On-Time
LN-100085,5,272.18,271.47,On-Time
LN-100085,6,272.18,269.69,On-Time
LN-100085,7,272.18,268.74,Late
LN-100085,8,272.18,272.04,On-Time
LN-100085,9,272.18,269.64,On-Time
LN-100085,10,272.18,269.57,On-Time
LN-100085,11,272.18,267.48,On-Time
LN-100085,12,272.18,268.91,On-Time
LN-100086,1,381.43,380.33,On-Time
LN-100086,2,381.43,379.81,On-Time
LN-100086,3,381.43,378.87,On-Time
LN-100086,4,381.43,376.58,On-Time
LN-100086,5,381.43,378.71,On-Time
LN-100086,6,381.43,378.38,On-Time
LN-100086,7,381.43,375.41,On-Time
LN-100086,8,381.43,377.87,On-Time
LN-100086,9,381.43,380.57,On-Time
LN-100086,10,381.43,379.84,On-Time
LN-100086,11,381.43,375.93,On-Time
LN-100086,12,381.43,380.26,On-Time
LN-100087,1,957.17,951.17,On-Time
LN-100087,2,957.17,,MISSED
LN-100087,3,957.17,,Missed
LN-100087,4,957.17,953.97,On-Time
LN-100087,5,957.17,,Missed
LN-100087,6,957.17,938.43,On-Time
LN-100087,7,957.17,947.54,On-Time
LN-100087,8,957.17,942.7,On-Time
LN-100087,9,957.17,952.05,On-Time
LN-100087,10,957.17,952.69,On-Time
LN-100087,11,957.17,955.69,On-Time
LN-100087,12,957.17,0.0,Missed
LN-100088,1,249.57,246.35,On-Time
LN-100088,2,249.57,249.43,On-Time
LN-100088,3,249.57,247.54,Late
LN-100088,4,249.57,247.77,On-Time
LN-100088,5,249.57,245.6,On-Time
LN-100088,6,249.57,244.61,On-Time
LN-100088,7,249.57,247.68,On-Time
LN-100088,8,249.57,247.78,On-Time
LN-100088,9,249.57,246.22,On-Time
LN-100088,10,249.57,249.55,On-Time
LN-100088,11,249.57,245.69,On-Time
LN-100088,12,249.57,246.28,On-Time
LN-100089,1,153.57,151.6,On-Time
LN-100089,2,153.57,152.1,On-Time
LN-100089,3,153.57,152.71,On-Time
LN-100089,4,153.57,153.53,On-Time
LN-100089,5,153.57,150.92,On-Time
LN-100089,6,153.57,152.44,on-time
LN-100089,7,153.57,152.39,On-Time
LN-100089,8,153.57,153.39,On-Time
LN-100089,9,153.57,151.49,On-Time
LN-100089,10,153.57,152.73,On-Time
LN-100089,11,153.57,152.28,On-Time
LN-100089,12,153.57,150.84,On-Time
LN-100090,1,258.79,256.03,On-Time
LN-100090,2,258.79,258.09,On-Time
LN-100090,3,258.79,254.03,On-Time
LN-100090,4,258.79,255.95,On-Time
LN-100090,5,258.79,256.33,On-Time
LN-100090,6,258.79,255.62,On-Time
LN-100090,7,258.79,258.56,On-Time
LN-100090,8,258.79,256.81,On-Time
LN-100090,9,258.79,253.83,On-Time
LN-100090,10,258.79,256.16,On-Time
LN-100090,11,258.79,255.63,On-Time
LN-100090,12,258.79,258.2,On-Time
LN-100091,1,1024.75,1018.91,On-Time
LN-100091,2,1024.75,1011.43,On-Time
LN-100091,3,1024.75,1017.29,On-Time
LN-100091,4,1024.75,1015.3,On-Time
LN-100091,5,1024.75,1012.2,On-Time
LN-100091,6,1024.75,1021.46,On-Time
LN-100091,7,1024.75,1019.84,On-Time
LN-100091,8,1024.75,1006.7,Late
LN-100091,9,1024.75,1005.13,On-Time
LN-100091,10,1024.75,,Missed
LN-100091,11,1024.75,1020.94,On-Time
LN-100091,12,1024.75,1006.13,On-Time
LN-100092,1,940.36,924.81,On-Time
LN-100092,2,940.36,928.04,On-Time
LN-100092,3,940.36,933.11,On-Time
LN-100092,4,940.36,923.94,On-Time
LN-100092,5,940.36,932.86,On-Time
LN-100092,6,940.36,937.26,On-Time
LN-100092,7,940.36,924.3,On-Time
LN-100092,8,940.36,927.86,On-Time
LN-100092,9,940.36,923.01,On-Time
LN-100092,10,940.36,930.43,On-Time
LN-100092,11,940.36,929.84,On-Time
LN-100092,12,940.36,925.18,On-Time
LN-100093,1,1169.26,1155.37,On-Time
LN-100093,2,1169.26,1156.98,On-Time
LN-100093,3,1169.26,1160.15,On-Time
LN-100093,4,1169.26,1157.57,On-Time
LN-100093,5,1169.26,1149.76,On-Time
LN-100093,6,1169.26,1147.57,On-Time
LN-100093,7,1169.26,1148.39,On-Time
LN-100093,8,1169.26,1158.9,On-Time
LN-100093,9,1169.26,1157.09,On-Time
LN-100093,10,1169.26,1161.39,On-Time
LN-100093,11,1169.26,1149.67,Late
LN-100093,12,1169.26,1168.46,On-Time
LN-100094,1,326.58,323.4,Late
LN-100094,2,326.58,323.7,On-Time
LN-100094,3,326.58,321.84,On-Time
LN-100094,4,326.58,323.63,On-Time
LN-100094,5,326.58,321.86,On-Time
LN-100094,6,326.58,321.93,On-Time
LN-100094,7,326.58,322.74,On-Time
LN-100094,8,326.58,322.95,On-Time
LN-100094,9,326.58,320.08,On-Time
LN-100094,10,326.58,325.64,On-Time
LN-100094,11,326.58,320.24,On-Time
LN-100094,12,326.58,325.2,On-Time
LN-100095,1,256.69,253.39,On-Time
LN-100095,2,256.69,255.47,On-Time
LN-100095,3,256.69,,Missed
LN-100095,4,256.69,,Missed
LN-100095,5,256.69,253.58,On-Time
LN-100095,6,256.69,256.01,On-Time
LN-100095,7,256.69,0.0,Missed
LN-100095,8,256.69,256.36,On-Time
LN-100095,9,256.69,,Missed
LN-100095,10,256.69,254.57,On-Time
LN-100095,11,256.69,254.0,On-Time
LN-100095,12,256.69,,Missed
LN-100096,1,285.3,280.66,On-Time
LN-100096,2,285.3,284.06,On-Time
LN-100096,3,285.3,284.39,On-Time
LN-100096,4,285.3,282.61,On-Time
LN-100096,5,285.3,,Missed
LN-100096,6,285.3,281.89,On-Time
LN-100096,7,285.3,281.46,On-Time
LN-100096,8,285.3,284.86,On-Time
LN-100096,9,285.3,280.87,On-Time
LN-100096,10,285.3,280.93,On-Time
LN-100096,11,285.3,283.52,On-Time
LN-100096,12,285.3,279.96,On-Time
LN-100097,1,352.63,350.39,On-Time
LN-100097,2,352.63,352.07,On-Time
LN-100097,3,352.63,345.84,On-Time
LN-100097,4,352.63,347.72,On-Time
LN-100097,5,352.63,351.92,On-Time
LN-100097,6,352.63,349.34,On-Time
LN-100097,7,352.63,348.7,On-Time
LN-100097,8,352.63,351.07,Late
LN-100097,9,352.63,0.0,Missed
LN-100097,10,352.63,350.0,On-Time
LN-100097,11,352.63,350.79,On-Time
LN-100097,12,352.63,350.42,On-Time
LN-100098,1,244.47,239.66,On-Time
LN-100098,2,244.47,241.83,On-Time
LN-100098,3,244.47,240.1,On-Time
LN-100098,4,244.47,239.9,On-Time
LN-100098,5,244.47,242.25,On-Time
LN-100098,6,244.47,242.13,Late
LN-100098,7,244.47,241.06,On-Time
LN-100098,8,244.47,240.23,On-Time
LN-100098,9,244.47,243.49,On-Time
LN-100098,10,244.47,242.73,On-Time
LN-100098,11,244.47,241.76,On-Time
LN-100098,12,244.47,244.17,On-Time
LN-100099,1,364.39,359.41,On-Time
LN-100099,2,364.39,359.76,On-Time
LN-100099,3,364.39,360.35,On-Time
LN-100099,4,364.39,362.45,On-Time
LN-100099,5,364.39,360.12,On-Time
LN-100099,6,364.39,361.23,On-Time
LN-100099,7,364.39,358.83,On-Time
LN-100099,8,364.39,363.39,On-Time
LN-100099,9,364.39,363.74,On-Time
LN-100099,10,364.39,362.14,On-Time
LN-100099,11,364.39,362.78,On-Time
LN-100099,12,364.39,361.61,On-Time
LN-100100,1,1093.54,1092.31,On-Time
LN-100100,2,1093.54,1088.35,On-Time
LN-100100,3,1093.54,1082.68,On-Time
LN-100100,4,1093.54,1092.14,On-Time
LN-100100,5,1093.54,1075.92,On-Time
LN-100100,6,1093.54,1085.24,Late
LN-100100,7,1093.54,1083.02,On-Time
LN-100100,8,1093.54,1073.71,On-Time
LN-100100,9,1093.54,1074.17,On-Time
LN-100100,10,1093.54,1084.36,On-Time
LN-100100,11,1093.54,1090.75,On-Time
LN-100100,12,1093.54,1079.4,On-Time
LN-100101,1,304.3,303.69,On-Time
LN-100101,2,304.3,301.63,On-Time
LN-100101,3,304.3,299.7,On-Time
LN-100101,4,304.3,302.66,On-Time
LN-100101,5,304.3,301.76,On-Time
LN-100101,6,304.3,300.64,Late
LN-100101,7,304.3,303.39,On-Time
LN-100101,8,304.3,303.27,On-Time
LN-100101,9,304.3,303.48,On-Time
LN-100101,10,304.3,300.08,On-Time
LN-100101,11,304.3,298.82,On-Time
LN-100101,12,304.3,304.23,On-Time
LN-100102,1,316.61,311.54,On-Time
LN-100102,2,316.61,313.54,On-Time
LN-100102,3,316.61,312.1,on-time
LN-100102,4,316.61,312.28,On-Time
LN-100102,5,316.61,310.6,On-Time
LN-100102,6,316.61,311.97,On-Time
LN-100102,7,316.61,311.77,On-Time
LN-100102,8,316.61,316.26,On-Time
LN-100102,9,316.61,312.37,On-Time
LN-100102,10,316.61,311.21,On-Time
LN-100102,11,316.61,312.59,On-Time
LN-100102,12,316.61,312.32,Late
LN-100103,1,259.64,256.41,On-Time
LN-100103,2,259.64,259.09,On-Time
LN-100103,3,259.64,259.15,Late
LN-100103,4,259.64,254.93,On-Time
LN-100103,5,259.64,257.43,On-Time
LN-100103,6,259.64,255.31,On-Time
LN-100103,7,259.64,256.65,On-Time
LN-100103,8,259.64,257.63,On-Time
LN-100103,9,259.64,254.52,On-Time
LN-100103,10,259.64,259.21,Late
LN-100103,11,259.64,257.4,On-Time
LN-100103,12,259.64,254.89,On-Time
LN-100104,1,708.38,704.35,On-Time
LN-100104,2,708.38,699.2,on-time
LN-100104,3,708.38,701.06,On-Time
LN-100104,4,708.38,704.63,On-Time
LN-100104,5,708.38,698.66,On-Time
LN-100104,6,708.38,696.01,On-Time
LN-100104,7,708.38,703.89,On-Time
LN-100104,8,708.38,701.75,On-Time
LN-100104,9,708.38,704.65,On-Time
LN-100104,10,708.38,700.39,On-Time
LN-100104,11,708.38,703.69,Late
LN-100104,12,708.38,698.68,On-Time
LN-100105,1,340.47,336.58,On-Time
LN-100105,2,340.47,337.48,On-Time
LN-100105,3,340.47,336.34,On-Time
LN-100105,4,340.47,338.63,Late
LN-100105,5,340.47,334.76,On-Time
LN-100105,6,340.47,335.05,On-Time
LN-100105,7,340.47,337.87,On-Time
LN-100105,8,340.47,333.75,On-Time
LN-100105,9,340.47,334.96,On-Time
LN-100105,10,340.47,339.39,On-Time
LN-100105,11,340.47,334.31,On-Time
LN-100105,12,340.47,340.27,On-Time
LN-100106,1,286.84,283.62,On-Time
LN-100106,2,286.84,281.39,On-Time
LN-100106,3,286.84,0.0,Missed
LN-100106,4,286.84,0.0,Missed
LN-100106,5,286.84,282.15,On-Time
LN-100106,6,286.84,286.71,On-Time
LN-100106,7,286.84,283.16,On-Time
LN-100106,8,286.84,285.44,On-Time
LN-100106,9,286.84,,Missed
LN-100106,10,286.84,,Missed
LN-100106,11,286.84,0.0,Missed
LN-100106,12,286.84,283.88,On-Time
LN-100107,1,776.73,764.28,On-Time
LN-100107,2,776.73,766.54,On-Time
LN-100107,3,776.73,773.08,On-Time
LN-100107,4,776.73,0.0,Missed
LN-100107,5,776.73,763.74,On-Time
LN-100107,6,776.73,768.61,On-Time
LN-100107,7,776.73,769.71,On-Time
LN-100107,8,776.73,763.84,On-Time
LN-100107,9,776.73,764.27,On-Time
LN-100107,10,776.73,762.77,Late
LN-100107,11,776.73,763.31,On-Time
LN-100107,12,776.73,774.14,Late
LN-100108,1,141.88,139.35,On-Time
LN-100108,2,141.88,141.36,On-Time
LN-100108,3,141.88,141.76,On-Time
LN-100108,4,141.88,140.95,On-Time
LN-100108,5,141.88,140.06,On-Time
LN-100108,6,141.88,140.45,On-Time
LN-100108,7,141.88,140.82,On-Time
LN-100108,8,141.88,141.1,On-Time
LN-100108,9,141.88,140.82,On-Time
LN-100108,10,141.88,139.77,on-time
LN-100108,11,141.88,140.53,On-Time
LN-100108,12,141.88,0.0,Missed
LN-100109,1,229.78,229.53,on-time
LN-100109,2,229.78,229.59,On-Time
LN-100109,3,229.78,227.34,On-Time
LN-100109,4,229.78,229.35,On-Time
LN-100109,5,229.78,229.32,On-Time
LN-100109,6,229.78,227.93,ON-TIME
LN-100109,7,229.78,227.61,On-Time
LN-100109,8,229.78,228.01,Late
LN-100109,9,229.78,225.37,On-Time
LN-100109,10,229.78,226.23,On-Time
LN-100109,11,229.78,229.13,On-Time
LN-100109,12,229.78,226.7,Late
LN-100110,1,686.72,673.02,On-Time
LN-100110,2,686.72,677.72,On-Time
LN-100110,3,686.72,682.2,Late
LN-100110,4,686.72,685.66,On-Time
LN-100110,5,686.72,683.59,On-Time
LN-100110,6,686.72,683.43,Late
LN-100110,7,686.72,681.92,On-Time
LN-100110,8,686.72,678.99,On-Time
LN-100110,9,686.72,674.81,On-Time
LN-100110,10,686.72,676.3,On-Time
LN-100110,11,686.72,678.76,Late
